region,split_key,team_id,team_name,team_games,champion_id,champion_name,champ_games,champ_pct
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,a6ba29b1-2523-38e5-9a2c-69a35156f2df,Syndra,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,aeab401d-5c3e-38d6-8bb5-fe87f6db1a6f,Galio,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,cd06d06b-453c-3046-9bed-89dfd8d7b049,Nidalee,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,d50bfa6a-0179-375a-b583-e23a79a16908,Ahri,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,4,0.287356
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,d5df6ed8-d7a4-3964-a295-cde171d889ae,Camille,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,df57a4ea-3f1a-3e5f-9a38-4589c6966fde,Jax,6,0.431034
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,e0e42b0a-7461-3143-b9a9-b70417c2384d,Pantheon,6,0.431034
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,e5a58f35-4cf1-302e-85fc-e99e161c38ab,Lulu,2,0.143678
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,e5eeaee9-eaa4-330f-85a1-e90230d9e0ad,Xayah,8,0.574713
LPL,LPL_Split1_2025,356,BILIBILI GAMING DREAMSMART,1392,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,6,0.431034
